cenario,linha_desligada,barra_0,barra_1,barra_2,barra_3,barra_4,barra_5,barra_6,barra_7,barra_8,barra_9,barra_10,barra_11,barra_12,barra_13,barra_14,barra_15,barra_16,barra_17,barra_18,barra_19,barra_20,barra_21,barra_22,barra_23,barra_24,barra_25,barra_26,barra_27,barra_28,barra_29
0.0,11.0,0.0,0.0,0.00047338260356311057,0.000572111033585565,0.00041934305130497673,0.0008254958769884357,0.0006686630515817527,0.0008303033933531045,4.256224459020519e-05,0.0005430400255305168,4.256224459020519e-05,0.0002192017192574891,4.440892098500626e-16,0.0002402531025295085,0.00014444347596997975,0.0003044642786019791,0.00045592130050953195,0.00024324618708282397,0.00033212130918092164,0.0003872287150613607,0.00011755626926679419,6.661338147750939e-16,2.220446049250313e-16,3.389568714184943e-05,1.7470450567547147e-05,1.781437559889021e-05,4.440892098500626e-16,0.0007885914633488644,1.1102230246251565e-16,4.440892098500626e-16
0.0,13.0,0.0,0.0,0.0009102842935929667,0.00109948215925193,0.0007903630702509323,0.0015522340117996025,0.0012576899502882988,0.0015647016146108639,0.009380311399005192,0.0009384118798206886,0.009380311399005192,0.0005062862090557951,4.440892098500626e-16,0.0005391946444499585,0.0002995121975228887,0.0005625947968840306,0.0007859945635139143,0.00042326044123086604,0.000569198851476771,0.000666397356368309,0.00020094833355921438,2.220446049250313e-16,2.220446049250313e-16,7.653498135939962e-05,3.719217962006027e-05,3.792433313765109e-05,2.220446049250313e-16,0.0015066700813667344,6.661338147750939e-16,8.881784197001252e-16
0.0,14.0,0.0,2.220446049250313e-16,0.0009603869055461178,0.0011609491002129158,0.0003158809366644588,0.0006095301109299012,0.0004948378252896957,0.0006015773073516639,0.00028062531003425484,0.0001276365400044721,0.00028062531003425484,0.002206025457154981,6.661338147750939e-16,0.0018320894533188081,0.0012405100648908984,0.0011352904253840723,0.00021707342862908874,0.0007033900778906643,0.00042846025585152603,0.00029225193746551525,2.9895931197621017e-05,4.440892098500626e-16,0.0,5.3422273751158045e-05,1.5246791685075145e-05,1.554694224037423e-05,2.220446049250313e-16,0.0005013046169728419,2.220446049250313e-16,3.3306690738754696e-16
0.0,16.0,0.0,2.220446049250313e-16,0.00012047515443147638,0.0001464015286467557,2.8450906529475795e-05,4.714362288193996e-05,3.897536368746568e-05,4.3529177016998766e-05,1.7500596871000695e-05,8.18172001737505e-06,1.7500596871000695e-05,0.0008710512270551085,4.440892098500626e-16,0.016930120829233952,0.0024191602956527003,0.000458989139493271,0.00012535217631914897,0.0015161286394570483,0.0010251537784741194,0.0007706867864266664,4.427214552404912e-06,6.661338147750939e-16,2.220446049250313e-16,6.50234911876435e-05,2.2771466973936505e-05,2.321976757702071e-05,2.220446049250313e-16,1.7670806334413314e-05,1.1102230246251565e-16,3.3306690738754696e-16
0.0,17.0,0.0,0.0,0.00029101431710232273,0.0003508874537809792,3.828026124319539e-05,4.735475289818769e-05,4.083556923095699e-05,3.265371960914365e-05,6.995167424717064e-05,0.00010925182117427212,6.995167424717064e-05,0.0016264022441767612,4.440892098500626e-16,0.0007762081386716302,0.005443078474996588,0.0007617043421475067,0.00022589987852950077,0.0032480411443445156,0.002143482635262872,0.0016004963090179292,3.5261601308400614e-05,0.0,0.0,0.00028615054156433395,0.00010338720283420422,0.00010542275695091252,2.220446049250313e-16,6.001513602704733e-05,2.220446049250313e-16,1.1102230246251565e-16
0.0,18.0,0.0,2.220446049250313e-16,0.0001588496624749247,0.00018881273837656476,0.0001503302795768935,0.00034964869912268437,0.0002784723163318237,0.00035347970852572796,0.0006895510826264717,0.0007901220880114357,0.0006895510826264717,0.001170927021075241,4.440892098500626e-16,0.001267231888013809,0.00024212437817239252,0.00960860306165312,0.003182099963165652,0.0004965536216329225,0.0006802170856327061,0.0006993805856038149,0.00019125760305827022,0.0,2.220446049250313e-16,0.00025007127695320097,9.99131196532943e-05,0.00010187984511922377,0.0,0.00034667173886360203,1.1102230246251565e-16,2.220446049250313e-16
0.0,19.0,0.0,4.440892098500626e-16,4.705212610278675e-05,5.689436334455067e-05,1.541953847916666e-05,2.9746142849229606e-05,2.4148592238093514e-05,2.9127522713556786e-05,1.0947241471215285e-05,1.93531588865703e-06,1.0947241471215285e-05,0.0003223139922634566,4.440892098500626e-16,0.003303812651809901,0.0006651559827617337,0.00017852831278630799,5.138018874306649e-05,0.00042558320878838263,0.00028966918764905536,0.0002173644989140744,8.702464850962599e-07,0.0,0.0,1.0553128400814238e-05,3.677647390842864e-06,3.750046980166566e-06,2.220446049250313e-16,2.2844731553561815e-05,0.0,1.1102230246251565e-16
0.0,20.0,0.0,0.0,3.263792572516522e-05,3.669809783224398e-05,7.095586586536307e-05,0.00017137800365163436,0.00013600413037440084,0.00017369301691561034,0.0001071370193287402,0.00029806641296592495,0.0001071370193287402,0.0004912077658677516,4.440892098500626e-16,0.00013721574107383727,0.0004958133964183542,0.0004937490880405626,0.00037321148028923723,0.00044070499680348707,0.0002560394092212537,0.00011055374059498746,5.729150516775583e-05,0.0,6.661338147750939e-16,0.0001534401386555917,6.131776120077426e-05,6.252481181701075e-05,0.0,0.00017300471403913775,2.220446049250313e-16,1.1102230246251565e-16
0.0,21.0,0.0,2.220446049250313e-16,4.168972175111474e-05,5.171496166911371e-05,0.00023398529415674663,0.0005054657119241135,0.00040544813140896974,0.0005025902479708355,0.001275979972688801,0.0016221342042906928,0.001275979972688801,0.0007162506081026532,4.440892098500626e-16,0.001970451655474381,0.004578529293306044,0.0006307673859901053,0.001456143357968065,0.021980663780048038,0.015549088428069568,0.012197187758188455,0.0003812190042455921,0.0,4.440892098500626e-16,0.0003485878187875491,0.0001337893563354564,0.00013642281801584666,0.0,0.0004419411510868665,0.0,0.0
0.0,22.0,0.0,0.0,6.903228528476468e-06,9.858696672360168e-06,0.00011701653888107622,0.00025585023965357667,0.00020496960028104638,0.00025390562224691937,0.0005374974197770443,0.0006511171019846218,0.0005374974197770443,0.00019684901755401274,4.440892098500626e-16,0.0007592124370418007,0.002239196335111493,0.0003791334621050524,0.0006475810301871388,0.008046083224059308,0.006873633575946392,0.005387105016653848,0.00015757725819487423,2.220446049250313e-16,4.440892098500626e-16,0.00022825424014172313,8.740827548003871e-05,8.912887416412385e-05,4.440892098500626e-16,0.0002202583381161194,2.220446049250313e-16,0.0
0.0,26.0,0.0,2.220446049250313e-16,0.0014892791295143537,0.001803367557984048,0.0012260343746501867,0.0024352661043639534,0.001970689385937252,0.00242984904937249,0.007833923699665957,0.010665179448534734,0.007833923699665957,0.0022793152781044324,2.220446049250313e-16,0.0023781772457411865,0.0024366869615966014,0.005904636812954611,0.009314166695388315,0.005421345002390221,0.007157542340213818,0.008043820316604444,0.0028184098420401815,4.440892098500626e-16,2.220446049250313e-16,3.4382102980123896e-05,1.2629644009720664e-05,1.2878280395312025e-05,0.0,0.002188111190101427,1.1102230246251565e-16,1.1102230246251565e-16
0.0,27.0,0.0,2.220446049250313e-16,0.0008735379124134024,0.0010576782971836174,0.0007190501704976704,0.0014290201752101828,0.0011563159045305804,0.0014244857205977235,0.0045763599139374556,0.006225511640185366,0.0045763599139374556,0.0013432285120750231,4.440892098500626e-16,0.001407543716352877,0.00142997378397558,0.003458833219625479,0.005442123392894627,0.003176125317050693,0.004187221244082218,0.004701913167709404,0.0014291818161729086,4.440892098500626e-16,2.220446049250313e-16,3.847868431416934e-05,1.5495267142284774e-05,1.5800319239978045e-05,0.0,0.0012746018311581286,0.0,1.1102230246251565e-16
0.0,28.0,0.0,2.220446049250313e-16,0.003734486840022755,0.004519297741091499,0.0030672421335586897,0.006108127761332294,0.004941728971133208,0.006077142736531482,0.01927977710986739,0.02616503252720148,0.01927977710986739,0.005760024553492005,4.440892098500626e-16,0.006094248091265908,0.006085067206186179,0.014655890346756517,0.022927987349007473,0.013468932576286674,0.01769730424984084,0.019833051601670038,0.04986664355926251,0.0,2.220446049250313e-16,0.0003602452110242904,0.00015541358731685495,0.00015847364149290666,2.220446049250313e-16,0.005363133625604699,1.1102230246251565e-16,1.1102230246251565e-16
0.0,29.0,0.0,4.440892098500626e-16,0.0009934439900363135,0.0011967229740372787,0.0003881519303984282,0.0007491179430834105,0.0006081542308785659,0.0007098532718828876,0.0012506114112135203,0.0015275467940228937,0.0012506114112135203,0.004736725968306543,4.440892098500626e-16,0.008385804769535654,0.012864514296566765,0.003166433727328166,0.001941815131925373,0.008666338491539527,0.006386977809003436,0.005198339806985697,0.0003885563800328784,2.220446049250313e-16,0.0,0.0008039344630238476,0.00025911924301535993,0.0002642189680154283,2.220446049250313e-16,0.0004071367035387574,1.1102230246251565e-16,2.220446049250313e-16
0.0,30.0,0.0,2.220446049250313e-16,4.491405278361782e-06,6.027263227514901e-06,9.499718615080255e-06,2.042686534775573e-05,1.6391412828276053e-05,6.534666424307112e-06,7.858655019954419e-05,0.00014458293195651617,7.858655019954419e-05,0.00013222313366989535,4.440892098500626e-16,0.0002069035197992397,6.551804387655569e-05,6.706792733568445e-05,6.415813115523417e-05,6.625601862209063e-05,1.5003997418272519e-05,2.7961977304480357e-05,4.608076141687789e-05,2.220446049250313e-16,4.440892098500626e-16,0.014334681662039217,0.005580914833411499,0.00569144496328855,2.220446049250313e-16,7.932530977317054e-05,0.0,2.220446049250313e-16
0.0,31.0,0.0,0.0,9.928901357647568e-05,0.00012139290658019775,0.00012344945788267392,0.0002806871565427249,0.0002240160993114415,0.00031204654859118275,0.00011080858132617166,2.063686588504865e-06,0.00011080858132617166,0.0012216869137297026,8.881784197001252e-16,0.0016212807422809616,0.0007444351107578351,0.0009197661190651907,0.000347795834812481,0.0008451588836418944,0.0006622702179798212,0.0004887954744385858,3.621636819961527e-05,2.220446049250313e-16,4.440892098500626e-16,0.0065702913959231335,0.002528934490621637,0.002578855674392866,0.0,0.00047652511543772036,0.0,0.0
0.0,32.0,0.0,4.440892098500626e-16,1.6317098399887264e-05,2.062375458000698e-05,4.007737345057549e-05,9.581975402184195e-05,7.609467989300178e-05,0.0001657223147977227,0.00032902051692484946,0.0004885347598210243,0.00032902051692484946,0.0005138925770847846,4.440892098500626e-16,0.0005685526690372145,0.0003066098558798247,0.0004898902336768485,0.0004857628227105115,0.00038793797349478965,0.00042618765195334696,0.0004417099846967254,0.00012656339390260118,2.220446049250313e-16,4.440892098500626e-16,0.0006267385098156497,0.000827321398822356,0.0008435939940977244,0.0,0.0005849191229253536,1.1102230246251565e-16,3.3306690738754696e-16
0.0,34.0,0.0,0.0,7.747988179707122e-06,6.516396982458872e-06,4.893886951340409e-05,0.0001233055640810221,9.745038947972517e-05,0.00025281050084158263,0.0006077169275330307,0.0009445062082490407,0.0006077169275330307,0.0009808724485074194,4.440892098500626e-16,0.0010843354863753207,0.0005798420616505151,0.0009357853869521593,0.0009343886510932986,0.0007373967313786256,0.0008144293898321164,0.0008470011161343383,0.00024555463547071277,0.0,6.661338147750939e-16,0.005987680129110551,0.02337968120213374,0.023851788390685358,2.220446049250313e-16,0.0010435611040887638,1.1102230246251565e-16,1.1102230246251565e-16
0.0,38.0,0.0,2.220446049250313e-16,1.0731592152146696e-05,1.2154366802019645e-05,5.75755265186384e-06,1.5153455209637734e-05,1.1933197346714053e-05,1.676561769037299e-05,4.772696548638322e-06,9.443110277063127e-07,4.772696548638322e-06,2.718471634244324e-06,0.0,3.7783592714557557e-06,1.076263650756637e-06,1.619795172103089e-06,1.0252038535885077e-06,1.0255776002887629e-06,1.004584179953305e-06,9.913740428579843e-07,3.8276877489806793e-07,0.0,2.220446049250313e-16,8.321514943787633e-08,6.007014287101597e-07,6.125271398982335e-07,0.0,2.5206142803657627e-05,0.011197914926668884,0.01735610554333189
0.0,40.0,0.0,2.220446049250313e-16,0.00041516379044270746,0.0005028241172421177,0.0003848629651952429,0.0007661080117774555,0.0006197917525566643,0.0002898020537873691,0.0003771471722150421,0.00017418894931808815,0.0003771471722150421,0.00015943960389974698,0.0,0.00013939195111167813,0.00011179831252827732,0.00016632739970845467,0.00017261352351349846,0.00013572012317997206,0.00014929440461075583,0.00015568738935856086,3.932906994463803e-05,4.440892098500626e-16,2.220446049250313e-16,3.549754349352341e-07,1.6988391924321888e-06,1.7322832643884567e-06,2.220446049250313e-16,0.002215168317729721,1.1102230246251565e-16,1.1102230246251565e-16
1.0,0.0,0.0,2.220446049250313e-16,0.0001445725461377556,0.00014012305308297446,7.227758339689583e-05,0.00026971117901908315,0.0001796894681065364,0.00026987350401341814,0.00010515928759602389,1.4829795990656258e-05,0.00010515928759602389,0.00013261583327794924,3.3306690738754696e-16,0.00012399626831693933,6.669013143179026e-05,6.592578039177344e-05,2.4163849000724547e-05,3.6177265572145956e-05,2.6807482496615798e-05,2.432387300987937e-05,3.042921675300292e-06,3.3306690738754696e-16,2.220446049250313e-16,9.770276717002702e-06,2.5542759489738387e-06,2.601076140362757e-06,2.220446049250313e-16,0.0002502290994227385,2.220446049250313e-16,3.3306690738754696e-16
1.0,1.0,0.0,2.220446049250313e-16,0.010050320112631739,0.006283245042432495,0.0019395211743035157,0.004342363013712713,0.00348351366257027,0.004327509265241947,0.0021290251114330916,0.0009641732834515526,0.0021290251114330916,0.0017196978747596736,1.1102230246251565e-16,0.0014308006813734675,0.0011160704894663809,0.0013918235317506022,0.0010908357713907968,0.0010628588398201577,0.001037207743302293,0.0010205002151379983,0.00021469756583836208,0.0,3.3306690738754696e-16,1.1534925838274646e-05,2.4823729446454834e-06,2.527855942791035e-06,2.220446049250313e-16,0.003904091739100668,1.1102230246251565e-16,0.0
1.0,2.0,0.0,2.220446049250313e-16,0.006306606828892725,0.007504239377411848,0.0023121246856588895,0.005221259513785492,0.004188738239927936,0.0052036361476310855,0.00255578366362208,0.001152347444831281,0.00255578366362208,0.0020686005500096805,0.0,0.0017232483560478684,0.0013397603180815842,0.0016686834255181804,0.0013044307601980387,0.0012723062940123153,0.0012406281412516984,0.001220492650334637,0.00025656529478867984,2.220446049250313e-16,1.1102230246251565e-16,1.526341617086313e-05,3.3956864106121643e-06,3.4579035564918925e-06,4.440892098500626e-16,0.00469548252707086,1.1102230246251565e-16,4.440892098500626e-16
1.0,3.0,0.0,4.440892098500626e-16,0.015486791426674418,0.005156482306116428,0.001585926662601711,0.0035693148526465546,0.0028613695502224257,0.00355710532599518,0.00174898579138405,0.0007908386692495606,0.00174898579138405,0.0014148435162150141,1.1102230246251565e-16,0.0011776678117929595,0.0009174670001583785,0.0011434519756234884,0.0008950540054650791,0.0008726316372390519,0.0008512174649651927,0.0008374125756135387,0.0001760877950686135,2.220446049250313e-16,0.0,9.818939892269896e-06,2.1221963215634077e-06,2.161080009943639e-06,2.220446049250313e-16,0.0032093414473819415,4.440892098500626e-16,0.0
1.0,4.0,0.0,2.220446049250313e-16,0.003431069645292606,0.004092207353787902,0.029608359234756687,0.005831913799003496,0.015252078404026759,0.005808654095929344,0.0028459510624171402,0.0012862113304373812,0.0028459510624171402,0.0010488181065929636,0.0,0.0008749889591200821,0.000777210428550168,0.0011797607932338972,0.001269030318377884,0.0009839254095869165,0.0010926635183809985,0.001141686376527118,0.0002871497070809914,4.440892098500626e-16,1.1102230246251565e-16,1.2084318185112686e-05,4.110073850371876e-06,4.185379726684424e-06,4.440892098500626e-16,0.005219225821723628,1.1102230246251565e-16,0.0
1.0,5.0,0.0,0.0,0.00566472560774578,0.006730289904116726,0.004240699061100028,0.00943713905682353,0.007592743783275124,0.009399472570793543,0.004617995838012479,0.0021023285582912887,0.004617995838012479,0.00168363422053186,2.220446049250313e-16,0.0013984310821054668,0.0012583007594102469,0.0019181228557970664,0.0020737951513754016,0.0016058299142005517,0.0017855453278095013,0.001865592035852015,0.000469481717115916,2.220446049250313e-16,1.1102230246251565e-16,2.372724287058592e-05,7.736017187953692e-06,7.877758016805458e-06,2.220446049250313e-16,0.008442102962909037,1.1102230246251565e-16,1.1102230246251565e-16
1.0,6.0,0.0,2.220446049250313e-16,0.010710269636646785,0.012861124684845349,0.0057990082904731954,0.012538439072121377,0.010102494110973637,0.012472810391529476,0.006075231270251891,0.0027392522996280144,0.006075231270251891,0.003960326881578546,0.0,0.00327108951564814,0.0018773667368168212,0.0008365298037960045,0.0017873600891622488,4.8481483455153906e-05,0.0008938832697236165,0.0013512685622859566,0.0006151717388460654,3.3306690738754696e-16,1.1102230246251565e-16,0.000150980851826632,3.553863624616849e-05,3.6189762669169845e-05,0.0,0.011103042008531738,3.3306690738754696e-16,1.1102230246251565e-16
1.0,7.0,0.0,2.220446049250313e-16,0.0037460119190150243,0.004473724885391217,0.020071185321185236,0.006411992897153107,0.016757775497909688,0.0063866267205678895,0.003125471063344931,0.0014082043477353645,0.003125471063344931,0.0011587122006582184,1.1102230246251565e-16,0.0009684560296193689,0.000855411069669576,0.0012955770534197608,0.0013898309455583346,0.0010786150257925398,0.0011968948326813722,0.0012504787056581979,0.00031435576151217504,6.661338147750939e-16,1.1102230246251565e-16,1.204312646219119e-05,4.187792897125675e-06,4.264522757813083e-06,0.0,0.005739445148987277,2.220446049250313e-16,2.220446049250313e-16
1.0,10.0,0.0,2.220446049250313e-16,0.0007931547825626994,0.0009574630676236762,0.000674019547547422,0.0013192811535411852,0.0010703780143155317,0.0013317235346272938,0.004315287353251707,0.0007064181294663685,0.004315287353251707,0.0005250566352045238,0.0,0.0005469093330167096,0.0002838164561865808,0.00046714468028752343,0.0005913655882857638,0.00032496079609090067,0.00042481629322299597,0.0004993544114195725,0.00014883637934892668,3.3306690738754696e-16,1.1102230246251565e-16,8.285553077802543e-05,4.394727627732298e-05,4.47524558826462e-05,2.220446049250313e-16,0.0013052218200603205,3.3306690738754696e-16,2.220446049250313e-16
1.0,11.0,0.0,2.220446049250313e-16,0.0004134579782381076,0.0004994790424117657,0.0003602794946817589,0.000707214740705564,0.0005736008647327928,0.0007118813172845018,4.0685230856540855e-06,0.00042681401317612444,4.0685230856540855e-06,0.0002276300467431991,1.1102230246251565e-16,0.00024307838216319766,0.00013625881516154958,0.000256643614152563,0.000358561271185609,0.0001941560431386602,0.0002600545636081142,0.0003037881617662386,9.147235338136106e-05,5.551115123125783e-16,4.440892098500626e-16,3.6828351644202506e-05,2.0571909097211183e-05,2.094882653302932e-05,2.220446049250313e-16,0.0006857665779915756,2.220446049250313e-16,0.0
1.0,13.0,0.0,2.220446049250313e-16,0.0007931547825621443,0.000957463067622899,0.0006740195475470889,0.001319281153540186,0.0010703780143147545,0.0013317235346265166,0.00808612239435802,0.0007064181294660354,0.00808612239435802,0.0005250566352041908,1.1102230246251565e-16,0.0005469093330163766,0.0002838164561861367,0.00046714468028719036,0.0005913655882853197,0.00032496079609067863,0.000424816293223218,0.0004993544114194615,0.0001488363793490377,2.220446049250313e-16,2.220446049250313e-16,8.285553077813645e-05,4.3947276277434e-05,4.475245588286825e-05,2.220446049250313e-16,0.0013052218200597654,1.1102230246251565e-16,0.0
1.0,14.0,0.0,0.0,0.000578165222663074,0.0006987977264684142,0.0001859521777149986,0.0003572585308532217,0.0002904141618771394,0.00035148098871429223,0.00017299822295047118,9.066441215987986e-05,0.00017299822295047118,0.0013635695390371572,3.3306690738754696e-16,0.0011376648621160834,0.000761409706020566,0.0006914453522256503,0.00012107390451854272,0.0004230309986343883,0.0002517814820485187,0.00016784416197657137,2.1183083147913173e-05,5.551115123125783e-16,2.220446049250313e-16,3.5213913226916915e-05,9.06751487772528e-06,9.233651474205296e-06,2.220446049250313e-16,0.0002893555413554516,1.1102230246251565e-16,1.1102230246251565e-16
1.0,16.0,0.0,2.220446049250313e-16,0.00011492242153532395,0.00013964279883904585,2.7115563516977303e-05,4.538048319890908e-05,3.74605015106555e-05,4.1864038961336725e-05,1.7115999678130045e-05,8.410317014151403e-06,1.7115999678130045e-05,0.0008268908854832668,0.0,0.015987145680502635,0.0022812909702775164,0.00043611445984448327,0.00011973020786837374,0.0014288120343642907,0.0009650996667115441,0.0007249452789416244,4.3279768587867196e-06,2.220446049250313e-16,2.220446049250313e-16,6.0102476525547566e-05,2.021014184860892e-05,2.058044706476636e-05,0.0,1.724008863390747e-05,1.1102230246251565e-16,1.1102230246251565e-16
1.0,17.0,0.0,4.440892098500626e-16,0.00027090932660500666,0.0003265472175922879,3.367492908168401e-05,4.0651829699811515e-05,3.508055307788194e-05,2.6506030162631866e-05,6.623244266978912e-05,0.00010660941638518384,6.623244266978912e-05,0.001498089154419957,2.220446049250313e-16,0.0007674085673242681,0.005060816525352174,0.0006988885581628024,0.00021028329843941762,0.0030108729587111638,0.0019805776781969264,0.0014757955637478837,3.406841118891446e-05,3.3306690738754696e-16,2.220446049250313e-16,0.00026479656753908287,9.208876077193562e-05,9.377620914385876e-05,2.220446049250313e-16,6.156323972605904e-05,0.0,2.220446049250313e-16
1.0,18.0,0.0,4.440892098500626e-16,0.0001540437811682338,0.00018286378213427934,0.00015165035731601328,0.00035062682130770906,0.0002800035596627337,0.0003540585629222548,0.0006653480685767654,0.0007494708306762243,0.0006653480685767654,0.001100307176635562,2.220446049250313e-16,0.0012153107816214037,0.0002074674480230243,0.009249581596637357,0.003048597046574675,0.0005038098109376721,0.0006750066106345765,0.0006873478104821862,0.00018219962385424004,2.220446049250313e-16,1.1102230246251565e-16,0.0002481590440691628,0.00010036224669385252,0.00010220092130797109,4.440892098500626e-16,0.00034785755690447395,1.1102230246251565e-16,1.1102230246251565e-16
